FileName1,NumberOfNucleotides1,NumberOfWeakBonds1,IsPseudoknotted1,TimeToGenerateStructuralSequence1[ns],FileName2,NumberOfNucleotides2,NumberOfWeakBonds2,IsPseudoknotted2,TimeToGenerateStructuralSequence2[ns],MaxNumberOfNucleotides1-2,STREQDistance,TimeToCalculateSTREQDistance[ns]
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_E_4.ct",1473,461,Yes,501679,1496,453,1029209
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1496,450,1010472
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1496,927,1106912
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1496,449,1193491
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1496,444,1011593
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1496,926,1022150
"CRW_16S_A_E_17.ct",1496,469,Yes,547493,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,440,1075387
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_2.ct",1493,471,Yes,534132,1500,58,1159120
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_23.ct",1487,468,Yes,516680,1500,448,1020931
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_24.ct",1473,462,Yes,499649,1500,935,1054561
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_3.ct",1473,461,Yes,499793,1500,934,1022187
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_4.ct",1473,461,Yes,501679,1500,934,1024112
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1500,935,1051000
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1500,931,1043655
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1500,935,999488
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1500,933,990990
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1500,930,1004611
"CRW_16S_A_E_18.ct",1500,473,Yes,541813,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,442,1086103
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_23.ct",1487,468,Yes,516680,1493,446,1019757
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_24.ct",1473,462,Yes,499649,1493,446,1000726
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_3.ct",1473,461,Yes,499793,1493,932,1032400
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_4.ct",1473,461,Yes,501679,1493,932,1031057
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1493,446,1086325
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1493,929,1057090
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1493,445,1005568
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1493,931,1005125
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1493,928,1007165
"CRW_16S_A_E_2.ct",1493,471,Yes,534132,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,442,1102033
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_24.ct",1473,462,Yes,499649,1487,435,1014519
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_3.ct",1473,461,Yes,499793,1487,392,1021521
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_4.ct",1473,461,Yes,501679,1487,392,975953
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1487,363,1062983
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1487,926,1028994
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1487,400,1032550
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1487,439,1044262
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1487,925,972096
"CRW_16S_A_E_23.ct",1487,468,Yes,516680,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,458,1041912
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_3.ct",1473,461,Yes,499793,1473,385,1034177
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_4.ct",1473,461,Yes,501679,1473,385,1010143
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1473,133,1065022
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1474,317,954085
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1477,98,1020089
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1473,428,1008283
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1473,427,960152
"CRW_16S_A_E_24.ct",1473,462,Yes,499649,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,936,983078
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_E_4.ct",1473,461,Yes,501679,1473,0,1003193
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1473,338,1050615
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1474,321,953915
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1477,423,996063
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1473,423,1009514
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1473,427,977994
"CRW_16S_A_E_3.ct",1473,461,Yes,499793,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,935,1029697
"CRW_16S_A_E_4.ct",1473,461,Yes,501679,"CRW_16S_A_E_5.ct",1473,462,Yes,508312,1473,338,1038841
"CRW_16S_A_E_4.ct",1473,461,Yes,501679,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1474,321,976413
"CRW_16S_A_E_4.ct",1473,461,Yes,501679,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1477,423,1075002
"CRW_16S_A_E_4.ct",1473,461,Yes,501679,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1473,423,1024017
"CRW_16S_A_E_4.ct",1473,461,Yes,501679,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1473,427,983498
"CRW_16S_A_E_4.ct",1473,461,Yes,501679,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,935,1056164
"CRW_16S_A_E_5.ct",1473,462,Yes,508312,"CRW_16S_A_E_6.ct",1474,458,Yes,532653,1474,388,992430
"CRW_16S_A_E_5.ct",1473,462,Yes,508312,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1477,176,1073859
"CRW_16S_A_E_5.ct",1473,462,Yes,508312,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1473,428,985677
"CRW_16S_A_E_5.ct",1473,462,Yes,508312,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1473,427,1016245
"CRW_16S_A_E_5.ct",1473,462,Yes,508312,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,936,1057363
"CRW_16S_A_E_6.ct",1474,458,Yes,532653,"CRW_16S_A_E_7.ct",1477,462,Yes,534964,1477,304,986570
"CRW_16S_A_E_6.ct",1474,458,Yes,532653,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1474,303,997106
"CRW_16S_A_E_6.ct",1474,458,Yes,532653,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1474,421,1013882
"CRW_16S_A_E_6.ct",1474,458,Yes,532653,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,932,1061301
"CRW_16S_A_E_7.ct",1477,462,Yes,534964,"CRW_16S_A_E_8.ct",1468,460,Yes,524010,1477,428,989164
"CRW_16S_A_E_7.ct",1477,462,Yes,534964,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1477,427,973801
"CRW_16S_A_E_7.ct",1477,462,Yes,534964,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,936,1068773
"CRW_16S_A_E_8.ct",1468,460,Yes,524010,"CRW_16S_A_E_9.ct",1467,457,Yes,494981,1468,332,960749
"CRW_16S_A_E_8.ct",1468,460,Yes,524010,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,934,1060355
"CRW_16S_A_E_9.ct",1467,457,Yes,494981,"CRW_16S_A_N_12.ct",1501,474,Yes,551686,1501,931,1055879
