FileName1,NumberOfNucleotides1,NumberOfWeakBonds1,IsPseudoknotted1,TimeToGenerateStructuralSequence1[ns],FileName2,NumberOfNucleotides2,NumberOfWeakBonds2,IsPseudoknotted2,TimeToGenerateStructuralSequence2[ns],MaxNumberOfNucleotides1-2,STREQDistance,TimeToCalculateSTREQDistance[ns]
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_109.ct",1779,383,Yes,352687,1861,818,863400
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_116.ct",1686,403,Yes,408350,1861,838,901198
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_122.ct",1987,544,Yes,721420,1987,979,1241341
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_138.ct",1878,519,Yes,649291,1878,954,1111014
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_139.ct",1322,391,Yes,381136,1861,826,880031
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_140.ct",1395,420,Yes,426012,1861,855,942499
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_141.ct",1356,390,Yes,379070,1861,825,864355
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_142.ct",1404,398,Yes,387333,1861,833,906104
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_143.ct",1394,405,Yes,392160,1861,840,888566
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_148.ct",1392,409,Yes,397632,1861,844,897471
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_153.ct",1799,498,Yes,611515,1861,933,1121474
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_170.ct",1413,414,Yes,406124,1861,849,906789
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_179.ct",1901,521,Yes,662477,1901,956,1130682
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_186.ct",1406,420,Yes,416537,1861,855,921787
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_188.ct",1787,494,Yes,595560,1861,929,1078377
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_192.ct",1799,497,Yes,586483,1861,932,1074656
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_198.ct",1805,502,Yes,606019,1861,937,1060424
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_199.ct",1343,411,Yes,405589,1861,846,935364
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_206.ct",1360,403,Yes,383196,1861,838,927492
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_212.ct",1483,467,Yes,516798,1861,902,994439
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_213.ct",1295,393,Yes,377743,1861,828,858735
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_214.ct",1314,392,Yes,365882,1861,827,879244
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_215.ct",1295,388,Yes,336872,1861,823,877939
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_217.ct",1252,373,Yes,316467,1861,808,846510
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_218.ct",1234,369,Yes,304649,1861,804,847761
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_223.ct",1298,384,Yes,330671,1861,819,871737
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_227.ct",1383,401,Yes,358388,1861,836,894884
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_238.ct",1823,503,Yes,578759,1861,938,1075641
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_239.ct",1357,401,Yes,372524,1861,836,898585
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_240.ct",1314,386,Yes,332635,1861,821,849720
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_244.ct",1320,392,Yes,361277,1861,827,828305
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_246.ct",1318,392,Yes,343445,1861,827,860117
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_247.ct",1319,382,Yes,324897,1861,817,859523
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_248.ct",1366,405,Yes,364140,1861,840,896244
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_253.ct",1352,397,Yes,352768,1861,832,890369
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_256.ct",1417,418,Yes,406903,1861,853,877185
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_265.ct",1352,397,Yes,352558,1861,832,895799
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_269.ct",1356,412,Yes,380076,1861,847,927848
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_270.ct",1371,403,Yes,360695,1861,838,899692
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_271.ct",1297,382,Yes,325349,1861,817,813354
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_273.ct",1830,507,Yes,581513,1861,942,1085909
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_274.ct",1831,507,Yes,580405,1861,942,1170175
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_282.ct",1795,497,Yes,578532,1861,932,1084825
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_284.ct",1242,376,Yes,338801,1861,811,825946
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_285.ct",1232,369,Yes,304601,1861,804,825339
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_286.ct",1232,369,Yes,304480,1861,804,884583
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_287.ct",1259,379,Yes,316720,1861,814,830399
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_288.ct",1232,369,Yes,309165,1861,804,834058
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_289.ct",1247,376,Yes,309675,1861,811,847806
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_291.ct",1231,369,Yes,299743,1861,804,836129
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_292.ct",1234,368,Yes,298790,1861,803,833730
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_294.ct",1232,369,Yes,300698,1861,804,843078
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_295.ct",1233,369,Yes,301271,1861,804,839576
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_297.ct",1300,387,Yes,332318,1861,822,841277
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_302.ct",1352,393,Yes,350633,1861,828,863757
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_303.ct",1280,381,Yes,319421,1861,816,851670
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_311.ct",1287,381,Yes,320231,1861,816,862351
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_323.ct",1372,405,Yes,372385,1861,840,951093
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_325.ct",1254,373,Yes,312638,1861,808,855700
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_330.ct",1804,498,Yes,556265,1861,933,1067143
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_331.ct",1796,496,Yes,551158,1861,931,1077400
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_332.ct",1398,407,Yes,364697,1861,842,895613
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_337.ct",1472,432,Yes,410364,1861,398,942592
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_342.ct",1825,501,Yes,560222,1861,936,1080908
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_347.ct",1800,499,Yes,565256,1861,934,1055621
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_356.ct",1370,407,Yes,364858,1861,842,907557
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_372.ct",1798,499,Yes,559364,1861,934,1050180
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_375.ct",1362,403,Yes,369158,1861,838,913637
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_385.ct",1798,496,Yes,547880,1861,931,1070683
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_386.ct",1231,369,Yes,304377,1861,804,827048
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_387.ct",1244,371,Yes,311455,1861,806,835405
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_388.ct",1248,376,Yes,319735,1861,811,866823
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_389.ct",1364,402,Yes,371470,1861,837,912942
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_F_390.ct",1259,366,Yes,294800,1861,801,855609
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_G_15.ct",1519,460,Yes,482215,1861,895,1019486
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_G_16.ct",1519,460,Yes,471741,1861,895,1010086
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_G_200.ct",1807,504,Yes,576970,1861,939,1081618
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_G_235.ct",1819,508,Yes,572843,1861,943,1091915
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_G_236.ct",1804,502,Yes,563167,1861,937,1082910
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_G_9.ct",1495,458,Yes,466427,1861,893,1000124
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_H_13.ct",1483,446,Yes,439891,1861,881,1030066
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_H_277.ct",2028,461,Yes,478184,2028,896,1003089
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_H_278.ct",2019,460,Yes,462937,2019,895,986753
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_J_255.ct",1849,479,Yes,516567,1861,914,1061327
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_100.ct",957,264,Yes,150024,1861,699,610905
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_102.ct",949,256,Yes,142623,1861,691,573470
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_103.ct",878,235,Yes,118926,1861,670,505211
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_110.ct",933,246,Yes,137388,1861,681,529986
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_113.ct",937,249,Yes,134205,1861,684,545961
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_114.ct",953,260,Yes,145736,1861,695,596251
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_117.ct",948,260,Yes,147613,1861,695,597090
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_120.ct",960,253,Yes,139127,1861,688,590940
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_123.ct",962,263,Yes,153747,1861,698,580319
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_128.ct",958,261,Yes,147429,1861,696,598258
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_130.ct",945,254,Yes,139154,1861,689,590782
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_146.ct",1812,483,Yes,654338,1861,918,1088224
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_152.ct",1810,481,Yes,513589,1861,916,1043544
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_210.ct",1995,517,Yes,613162,1995,952,1096449
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_211.ct",2394,474,Yes,495020,2394,909,1054479
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_251.ct",1870,517,Yes,745677,1870,952,1122684
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_272.ct",1803,507,Yes,576011,1861,942,1048142
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_275.ct",1869,515,Yes,655093,1869,950,1100255
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_276.ct",1826,491,Yes,538977,1861,926,1143259
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_299.ct",1918,505,Yes,761554,1918,940,1093576
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_304.ct",1863,508,Yes,576161,1863,943,1103425
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_316.ct",1815,486,Yes,542536,1861,921,1042611
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_339.ct",1872,515,Yes,694149,1872,950,1083868
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_376.ct",1805,507,Yes,766282,1861,942,1122480
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_392.ct",1826,495,Yes,548730,1861,930,1132134
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_393.ct",1826,495,Yes,580106,1861,930,1088366
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_40.ct",964,265,Yes,151289,1861,700,601446
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_41.ct",939,240,Yes,124989,1861,675,560767
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_43.ct",985,257,Yes,143648,1861,692,581996
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_45.ct",712,196,Yes,87737,1861,631,453420
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_49.ct",955,263,Yes,149261,1861,698,586775
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_50.ct",697,189,Yes,76942,1861,624,431936
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_56.ct",971,251,Yes,136279,1861,686,580948
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_60.ct",951,252,Yes,139653,1861,687,582005
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_61.ct",966,260,Yes,145712,1861,695,595672
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_64.ct",784,233,Yes,115559,1861,668,533973
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_68.ct",962,263,Yes,149144,1861,698,602077
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_69.ct",976,255,Yes,141384,1861,690,587806
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_71.ct",950,264,Yes,157614,1861,699,589387
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_75.ct",954,268,Yes,154900,1861,703,594567
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_76.ct",954,264,Yes,150222,1861,699,607126
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_86.ct",953,261,Yes,146663,1861,696,571869
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_87.ct",1138,306,Yes,223358,1861,741,659379
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_88.ct",956,260,Yes,145575,1861,695,588051
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_89.ct",956,262,Yes,149265,1861,697,601551
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_95.ct",953,262,Yes,148490,1861,697,582236
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_97.ct",944,258,Yes,145237,1861,693,569284
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_M_98.ct",944,260,Yes,145735,1861,695,626501
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_136.ct",1765,495,Yes,562061,1861,930,1106561
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_155.ct",1772,496,Yes,551774,1861,931,1077477
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_156.ct",1771,496,Yes,549972,1861,931,1071883
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_173.ct",1772,494,Yes,540115,1861,929,1067261
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_174.ct",1830,505,Yes,570899,1861,940,1073060
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_175.ct",1837,507,Yes,587209,1861,942,1064808
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_176.ct",1765,491,Yes,553665,1861,926,1085494
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_177.ct",1770,497,Yes,566486,1861,932,1067194
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_184.ct",1765,493,Yes,569664,1861,928,1072566
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_185.ct",1793,503,Yes,584232,1861,938,1069682
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_189.ct",1778,499,Yes,573161,1861,934,1052985
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_191.ct",1778,499,Yes,575236,1861,934,1081733
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_194.ct",1786,506,Yes,571715,1861,941,1078152
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_22.ct",1486,450,Yes,462149,1861,885,999255
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_224.ct",1796,501,Yes,578054,1861,936,1070869
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_230.ct",1769,499,Yes,566511,1861,934,1045679
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_242.ct",1782,498,Yes,567052,1861,933,1048948
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_245.ct",1770,499,Yes,567266,1861,934,1050495
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_250.ct",1781,501,Yes,569163,1861,936,1076780
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_279.ct",1770,499,Yes,555088,1861,934,1060184
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_280.ct",1793,505,Yes,562807,1861,940,1079756
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_281.ct",1794,505,Yes,569435,1861,940,1133251
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_329.ct",1771,501,Yes,577651,1861,936,1073148
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_344.ct",1790,497,Yes,547007,1861,932,1105040
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_345.ct",1841,515,Yes,606285,1861,950,1105098
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_346.ct",1771,500,Yes,572351,1861,935,1070577
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_368.ct",1867,532,Yes,652515,1867,967,1151898
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_369.ct",1868,532,Yes,630676,1868,967,1285910
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_370.ct",1920,550,Yes,686942,1920,985,1183322
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_371.ct",1916,550,Yes,680722,1916,985,1190667
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_52.ct",1376,404,Yes,360496,1861,839,892216
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_R_8.ct",1492,455,Yes,458920,1861,890,1013767
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_Rh_226.ct",1814,505,Yes,571411,1861,940,1110271
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_Rh_316.ct",1820,505,Yes,568365,1861,940,1098053
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_112.ct",1519,394,Yes,342433,1861,829,898468
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_135.ct",1791,498,Yes,555954,1861,933,1081202
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_145.ct",1770,490,Yes,540364,1861,925,1046374
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_149.ct",1807,499,Yes,555404,1861,934,1066927
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_158.ct",1805,502,Yes,568439,1861,937,1095433
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_182.ct",1801,499,Yes,555031,1861,934,1071477
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_190.ct",1786,497,Yes,564247,1861,932,1073409
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_195.ct",1802,502,Yes,574094,1861,937,1098744
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_201.ct",1807,504,Yes,576315,1861,939,1089329
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_216.ct",1781,495,Yes,544161,1861,930,1077050
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_257.ct",1804,496,Yes,563092,1861,931,1066854
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_258.ct",1826,507,Yes,575815,1861,942,1129486
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_261.ct",1812,503,Yes,573590,1861,938,1077906
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_263.ct",1809,503,Yes,565076,1861,938,1078824
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_264.ct",1810,504,Yes,583396,1861,939,1071621
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_267.ct",1783,497,Yes,549783,1861,932,1085330
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_31.ct",1505,456,Yes,456390,1861,891,1015160
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_327.ct",1807,503,Yes,564089,1861,938,1075780
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_333.ct",1807,504,Yes,569062,1861,939,1082782
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_349.ct",1787,494,Yes,546182,1861,929,1072678
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_352.ct",1802,503,Yes,561577,1861,938,1079652
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_358.ct",1807,502,Yes,560903,1861,937,1089475
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_363.ct",1792,498,Yes,567323,1861,933,1111894
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_364.ct",1796,500,Yes,561869,1861,935,1061259
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_S_366.ct",1808,504,Yes,567794,1861,939,1069135
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_105.ct",1178,342,Yes,259438,1861,777,778848
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_11.ct",1480,445,Yes,462750,1861,880,990004
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_111.ct",1675,470,Yes,486678,1861,905,1019713
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_12.ct",1497,452,Yes,479229,1861,887,925912
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_121.ct",1977,449,Yes,448451,1977,884,984455
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_126.ct",1957,449,Yes,446974,1957,884,993499
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_132.ct",1962,455,Yes,455552,1962,890,974432
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_147.ct",1808,506,Yes,588070,1861,941,1148694
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_150.ct",1808,506,Yes,571401,1861,941,1127203
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_151.ct",1808,504,Yes,566804,1861,939,1047095
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_18.ct",1504,450,Yes,468716,1861,885,964440
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_19.ct",1496,453,Yes,461368,1861,888,999093
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_2.ct",1501,459,Yes,469295,1861,894,1046987
"CRW_16S_E_Am_108.ct",1861,435,Yes,445219,"CRW_16S_E_V_20.ct",1514,464,Yes,505477,1861,899,997584
